DATE,PM 2.5,O3,Overall_AQI,Overall_AQI_Category
2021-01-11 21:00:00,119.5,2,184,Unhealthy
2021-01-11 22:00:00,128.7,3,189,Unhealthy
2021-01-11 23:00:00,142.3,3,196,Unhealthy
2021-01-12 00:00:00,136.1,1,193,Unhealthy
2021-01-12 01:00:00,115.6,5,182,Unhealthy
2021-01-12 02:00:00,101.8,9,175,Unhealthy
2021-01-12 03:00:00,91.9,16,170,Unhealthy
2021-01-12 04:00:00,86.4,25,167,Unhealthy
2021-01-12 05:00:00,75.2,26,161,Unhealthy
2021-01-12 06:00:00,83.6,27,166,Unhealthy
2021-01-12 07:00:00,98.8,31,173,Unhealthy
2021-01-12 08:00:00,100.9,40,174,Unhealthy
2021-01-12 09:00:00,118.4,37,183,Unhealthy
2021-01-12 10:00:00,113.2,36,181,Unhealthy
2021-01-12 11:00:00,109.1,35,179,Unhealthy
2021-01-12 12:00:00,96.0,27,172,Unhealthy
2021-01-12 13:00:00,86.5,22,167,Unhealthy
2021-01-12 14:00:00,83.2,15,165,Unhealthy
2021-01-12 15:00:00,75.6,11,161,Unhealthy
2021-01-12 16:00:00,82.3,5,165,Unhealthy
2021-01-12 17:00:00,85.1,2,166,Unhealthy
2021-01-12 18:00:00,93.0,2,170,Unhealthy
2021-01-12 19:00:00,101.0,2,174,Unhealthy
2021-01-12 20:00:00,115.5,0,182,Unhealthy
2021-01-12 21:00:00,121.4,2,185,Unhealthy
2021-01-12 22:00:00,131.6,0,190,Unhealthy
2021-01-12 23:00:00,137.3,3,193,Unhealthy
2021-01-13 00:00:00,135.1,3,192,Unhealthy
2021-01-13 01:00:00,135.0,5,192,Unhealthy
2021-01-13 02:00:00,125.0,8,187,Unhealthy
2021-01-13 03:00:00,122.2,14,185,Unhealthy
2021-01-13 04:00:00,116.7,20,183,Unhealthy
2021-01-13 05:00:00,113.8,23,181,Unhealthy
2021-01-13 06:00:00,111.2,28,180,Unhealthy
2021-01-13 07:00:00,112.6,32,180,Unhealthy
2021-01-13 08:00:00,119.5,38,184,Unhealthy
2021-01-13 09:00:00,121.4,36,185,Unhealthy
2021-01-13 10:00:00,124.1,38,186,Unhealthy
2021-01-13 11:00:00,126.4,30,188,Unhealthy
2021-01-13 12:00:00,119.6,29,184,Unhealthy
2021-01-13 13:00:00,98.3,24,173,Unhealthy
2021-01-13 14:00:00,79.7,24,163,Unhealthy
2021-01-13 15:00:00,76.3,15,162,Unhealthy
2021-01-13 16:00:00,82.6,15,165,Unhealthy
2021-01-13 17:00:00,86.3,12,167,Unhealthy
2021-01-13 18:00:00,92.6,9,170,Unhealthy
2021-01-13 19:00:00,96.8,6,172,Unhealthy
2021-01-13 20:00:00,96.4,6,172,Unhealthy
2021-01-13 21:00:00,98.7,4,173,Unhealthy
2021-01-13 22:00:00,105.8,5,177,Unhealthy
2021-01-13 23:00:00,106.4,4,177,Unhealthy
2021-01-14 00:00:00,105.8,6,177,Unhealthy
2021-01-14 01:00:00,98.1,7,173,Unhealthy
2021-01-14 02:00:00,92.9,11,170,Unhealthy
2021-01-14 03:00:00,89.5,16,169,Unhealthy
2021-01-14 04:00:00,80.6,24,164,Unhealthy
2021-01-14 05:00:00,78.5,25,163,Unhealthy
2021-01-14 06:00:00,80.1,32,164,Unhealthy
2021-01-14 07:00:00,88.4,42,168,Unhealthy
2021-01-14 08:00:00,98.4,47,173,Unhealthy
2021-01-14 09:00:00,104.0,45,176,Unhealthy
2021-01-14 10:00:00,107.8,42,178,Unhealthy
2021-01-14 11:00:00,117.4,38,183,Unhealthy
2021-01-14 12:00:00,119.9,30,184,Unhealthy
2021-01-14 13:00:00,112.7,21,181,Unhealthy
2021-01-14 14:00:00,96.7,13,172,Unhealthy
2021-01-14 15:00:00,89.2,9,168,Unhealthy
2021-01-14 16:00:00,82.1,5,165,Unhealthy
2021-01-14 17:00:00,79.4,3,163,Unhealthy
2021-01-14 18:00:00,82.2,4,165,Unhealthy
2021-01-14 19:00:00,91.2,3,169,Unhealthy
2021-01-14 20:00:00,104.1,5,176,Unhealthy
2021-01-14 21:00:00,112.3,6,180,Unhealthy
2021-01-14 22:00:00,110.0,4,179,Unhealthy
2021-01-14 23:00:00,105.6,4,177,Unhealthy
2021-01-15 00:00:00,102.8,5,175,Unhealthy
2021-01-15 01:00:00,98.7,7,173,Unhealthy
2021-01-15 02:00:00,94.3,10,171,Unhealthy
2021-01-15 03:00:00,89.6,13,169,Unhealthy
2021-01-15 04:00:00,86.4,18,167,Unhealthy
2021-01-15 05:00:00,84.7,25,166,Unhealthy
2021-01-15 06:00:00,84.4,34,166,Unhealthy
2021-01-15 07:00:00,88.1,41,168,Unhealthy
2021-01-15 08:00:00,97.1,42,172,Unhealthy
2021-01-15 09:00:00,114.1,45,181,Unhealthy
2021-01-15 10:00:00,131.0,42,190,Unhealthy
2021-01-15 11:00:00,147.6,33,199,Unhealthy
2021-01-15 12:00:00,155.8,25,206,Very Unhealthy
2021-01-15 13:00:00,130.9,19,190,Unhealthy
2021-01-15 14:00:00,106.4,16,177,Unhealthy
2021-01-15 15:00:00,87.2,9,167,Unhealthy
2021-01-15 16:00:00,73.6,6,160,Unhealthy
2021-01-15 17:00:00,71.3,5,159,Unhealthy
2021-01-15 18:00:00,75.6,4,161,Unhealthy
2021-01-15 19:00:00,87.3,4,167,Unhealthy
2021-01-15 20:00:00,94.1,4,171,Unhealthy
2021-01-15 21:00:00,116.0,3,182,Unhealthy
2021-01-15 22:00:00,127.0,2,188,Unhealthy
2021-01-15 23:00:00,131.0,2,190,Unhealthy
2021-01-16 00:00:00,136.0,7,193,Unhealthy
2021-01-16 01:00:00,117.0,13,183,Unhealthy
2021-01-16 02:00:00,100.0,23,174,Unhealthy
2021-01-16 03:00:00,98.5,32,173,Unhealthy
2021-01-16 04:00:00,97.2,35,173,Unhealthy
2021-01-16 05:00:00,93.1,35,170,Unhealthy
2021-01-16 06:00:00,86.1,39,167,Unhealthy
2021-01-16 07:00:00,83.8,41,166,Unhealthy
2021-01-16 08:00:00,88.3,36,168,Unhealthy
2021-01-16 09:00:00,89.0,30,168,Unhealthy
2021-01-16 10:00:00,97.9,26,173,Unhealthy
2021-01-16 11:00:00,106.9,22,178,Unhealthy
2021-01-16 12:00:00,99.4,17,174,Unhealthy
2021-01-16 13:00:00,72.1,16,160,Unhealthy
2021-01-16 14:00:00,58.5,12,153,Unhealthy
2021-01-16 15:00:00,53.2,9,145,Unhealthy for Sensitive Groups
2021-01-16 16:00:00,52.6,7,143,Unhealthy for Sensitive Groups
2021-01-16 17:00:00,53.3,6,145,Unhealthy for Sensitive Groups
2021-01-16 18:00:00,58.1,5,152,Unhealthy
2021-01-16 19:00:00,64.0,6,155,Unhealthy
2021-01-16 20:00:00,80.0,9,164,Unhealthy
2021-01-16 21:00:00,84.0,9,166,Unhealthy
2021-01-16 22:00:00,93.0,10,170,Unhealthy
2021-01-16 23:00:00,98.5,16,173,Unhealthy
2021-01-17 00:00:00,99.7,23,174,Unhealthy
2021-01-17 01:00:00,97.8,26,173,Unhealthy
2021-01-17 02:00:00,93.4,31,171,Unhealthy
2021-01-17 03:00:00,90.2,34,169,Unhealthy
2021-01-17 04:00:00,86.3,37,167,Unhealthy
2021-01-17 05:00:00,85.4,39,166,Unhealthy
2021-01-17 06:00:00,82.3,43,165,Unhealthy
2021-01-17 07:00:00,82.3,42,165,Unhealthy
2021-01-17 08:00:00,83.3,42,165,Unhealthy
2021-01-17 09:00:00,90.1,38,169,Unhealthy
2021-01-17 10:00:00,98.0,27,173,Unhealthy
2021-01-17 11:00:00,90.8,19,169,Unhealthy
2021-01-17 12:00:00,81.8,14,165,Unhealthy
2021-01-17 13:00:00,69.9,8,158,Unhealthy
2021-01-17 14:00:00,64.0,4,155,Unhealthy
2021-01-17 15:00:00,67.3,3,157,Unhealthy
2021-01-17 16:00:00,69.6,3,158,Unhealthy
2021-01-17 17:00:00,70.7,3,159,Unhealthy
2021-01-17 18:00:00,81.4,2,164,Unhealthy
2021-01-17 19:00:00,98.2,3,173,Unhealthy
2021-01-17 20:00:00,100.1,2,174,Unhealthy
2021-01-17 21:00:00,116.1,1,182,Unhealthy
2021-01-17 22:00:00,125.5,3,187,Unhealthy
2021-01-17 23:00:00,128.7,6,189,Unhealthy
2021-01-18 00:00:00,131.9,9,190,Unhealthy
2021-01-18 01:00:00,113.4,12,181,Unhealthy
2021-01-18 02:00:00,111.7,18,180,Unhealthy
2021-01-18 03:00:00,107.7,27,178,Unhealthy
2021-01-18 04:00:00,109.7,33,179,Unhealthy
2021-01-18 05:00:00,109.7,41,179,Unhealthy
2021-01-18 06:00:00,110.0,39,179,Unhealthy
2021-01-18 07:00:00,111.2,40,180,Unhealthy
2021-01-18 08:00:00,122.3,36,185,Unhealthy
2021-01-18 09:00:00,142.6,32,196,Unhealthy
2021-01-18 10:00:00,159.7,27,210,Very Unhealthy
2021-01-18 11:00:00,158.0,25,208,Very Unhealthy
2021-01-18 12:00:00,137.1,21,193,Unhealthy
2021-01-18 13:00:00,111.9,17,180,Unhealthy
2021-01-18 14:00:00,79.9,14,164,Unhealthy
2021-01-18 15:00:00,62.4,13,155,Unhealthy
2021-01-18 16:00:00,54.2,10,147,Unhealthy for Sensitive Groups
2021-01-18 17:00:00,53.6,4,146,Unhealthy for Sensitive Groups
2021-01-18 18:00:00,56.7,1,152,Unhealthy
2021-01-18 19:00:00,59.3,0,153,Unhealthy
2021-01-18 20:00:00,59.1,0,153,Unhealthy
2021-01-18 21:00:00,63.5,1,155,Unhealthy
2021-01-18 22:00:00,72.2,2,160,Unhealthy
2021-01-18 23:00:00,83.6,2,166,Unhealthy
2021-01-19 00:00:00,97.8,6,173,Unhealthy
2021-01-19 01:00:00,94.4,13,171,Unhealthy
2021-01-19 02:00:00,94.7,20,171,Unhealthy
2021-01-19 03:00:00,77.8,21,163,Unhealthy
2021-01-19 04:00:00,66.4,25,157,Unhealthy
2021-01-19 05:00:00,61.2,24,154,Unhealthy
2021-01-19 06:00:00,83.1,30,165,Unhealthy
2021-01-19 07:00:00,90.5,34,169,Unhealthy
2021-01-19 08:00:00,98.7,34,173,Unhealthy
2021-01-19 09:00:00,119.9,29,184,Unhealthy
2021-01-19 10:00:00,121.4,23,185,Unhealthy
2021-01-19 11:00:00,115.2,18,182,Unhealthy
2021-01-19 12:00:00,98.1,14,173,Unhealthy
2021-01-19 13:00:00,71.0,12,159,Unhealthy
2021-01-19 14:00:00,52.5,9,143,Unhealthy for Sensitive Groups
2021-01-19 15:00:00,54.2,6,147,Unhealthy for Sensitive Groups
2021-01-19 16:00:00,43.1,5,120,Unhealthy for Sensitive Groups
2021-01-19 17:00:00,45.5,6,126,Unhealthy for Sensitive Groups
2021-01-19 18:00:00,54.2,8,147,Unhealthy for Sensitive Groups
2021-01-19 19:00:00,60.1,8,153,Unhealthy
2021-01-19 20:00:00,66.5,8,157,Unhealthy
2021-01-19 21:00:00,73.7,7,160,Unhealthy
2021-01-19 22:00:00,94.8,7,171,Unhealthy
2021-01-19 23:00:00,110.9,8,180,Unhealthy
2021-01-20 00:00:00,121.4,12,185,Unhealthy
2021-01-20 01:00:00,113.2,15,181,Unhealthy
2021-01-20 02:00:00,103.6,19,176,Unhealthy
2021-01-20 03:00:00,91.3,28,169,Unhealthy
2021-01-20 04:00:00,86.1,33,167,Unhealthy
2021-01-20 05:00:00,84.5,35,166,Unhealthy
2021-01-20 06:00:00,87.7,36,168,Unhealthy
2021-01-20 07:00:00,92.9,35,170,Unhealthy
2021-01-20 08:00:00,105.6,34,177,Unhealthy
2021-01-20 09:00:00,130.0,30,189,Unhealthy
2021-01-20 10:00:00,137.3,28,193,Unhealthy
2021-01-20 11:00:00,122.6,23,186,Unhealthy
2021-01-20 12:00:00,94.2,18,171,Unhealthy
2021-01-20 13:00:00,69.1,15,158,Unhealthy
2021-01-20 14:00:00,54.0,11,147,Unhealthy for Sensitive Groups
2021-01-20 15:00:00,44.0,9,122,Unhealthy for Sensitive Groups
2021-01-20 16:00:00,42.0,6,117,Unhealthy for Sensitive Groups
2021-01-20 17:00:00,51.0,7,139,Unhealthy for Sensitive Groups
2021-01-20 18:00:00,58.9,5,153,Unhealthy
2021-01-20 19:00:00,69.4,6,158,Unhealthy
2021-01-20 20:00:00,78.7,5,163,Unhealthy
2021-01-20 21:00:00,85.8,7,167,Unhealthy
2021-01-20 22:00:00,95.4,8,172,Unhealthy
2021-01-20 23:00:00,95.2,8,171,Unhealthy
2021-01-21 00:00:00,99.1,11,174,Unhealthy
2021-01-21 01:00:00,95.5,17,172,Unhealthy
2021-01-21 02:00:00,91.7,22,170,Unhealthy
2021-01-21 03:00:00,84.8,27,166,Unhealthy
2021-01-21 04:00:00,79.6,31,163,Unhealthy
2021-01-21 05:00:00,80.1,38,164,Unhealthy
2021-01-21 06:00:00,73.5,44,160,Unhealthy
2021-01-21 07:00:00,80.3,45,164,Unhealthy
2021-01-21 08:00:00,86.8,41,167,Unhealthy
2021-01-21 09:00:00,95.6,39,172,Unhealthy
2021-01-21 10:00:00,101.8,35,175,Unhealthy
2021-01-21 11:00:00,100.6,23,174,Unhealthy
2021-01-21 12:00:00,88.2,19,168,Unhealthy
2021-01-21 13:00:00,70.6,12,159,Unhealthy
2021-01-21 14:00:00,63.8,9,155,Unhealthy
2021-01-21 15:00:00,60.4,5,154,Unhealthy
2021-01-21 16:00:00,64.7,4,156,Unhealthy
2021-01-21 17:00:00,70.8,5,159,Unhealthy
2021-01-21 18:00:00,82.4,1,165,Unhealthy
2021-01-21 19:00:00,102.7,2,175,Unhealthy
2021-01-21 20:00:00,108.8,4,179,Unhealthy
2021-01-21 21:00:00,110.9,3,180,Unhealthy
2021-01-21 22:00:00,110.9,7,180,Unhealthy
2021-01-21 23:00:00,107.9,9,178,Unhealthy
2021-01-22 00:00:00,100.9,13,174,Unhealthy
2021-01-22 01:00:00,91.0,17,169,Unhealthy
2021-01-22 02:00:00,86.0,28,167,Unhealthy
2021-01-22 03:00:00,84.6,35,166,Unhealthy
2021-01-22 04:00:00,83.5,44,165,Unhealthy
2021-01-22 05:00:00,83.2,48,165,Unhealthy
2021-01-22 06:00:00,86.3,49,167,Unhealthy
2021-01-22 07:00:00,92.0,50,170,Unhealthy
2021-01-22 08:00:00,101.8,43,175,Unhealthy
2021-01-22 09:00:00,128.6,37,189,Unhealthy
2021-01-22 10:00:00,135.5,29,192,Unhealthy
2021-01-22 11:00:00,125.1,20,187,Unhealthy
2021-01-22 12:00:00,116.9,10,183,Unhealthy
2021-01-22 13:00:00,104.4,6,176,Unhealthy
2021-01-22 14:00:00,90.6,7,169,Unhealthy
2021-01-22 15:00:00,87.8,3,168,Unhealthy
2021-01-22 16:00:00,83.9,2,166,Unhealthy
2021-01-22 17:00:00,74.4,2,161,Unhealthy
2021-01-22 18:00:00,78.7,3,163,Unhealthy
2021-01-22 19:00:00,90.3,3,169,Unhealthy
2021-01-22 20:00:00,100.1,11,174,Unhealthy
2021-01-22 21:00:00,125.5,14,187,Unhealthy
2021-01-22 22:00:00,134.2,20,192,Unhealthy
2021-01-22 23:00:00,143.6,25,196,Unhealthy
2021-01-23 00:00:00,141.3,31,195,Unhealthy
2021-01-23 01:00:00,128.6,37,189,Unhealthy
2021-01-23 02:00:00,119.8,40,184,Unhealthy
2021-01-23 03:00:00,113.9,42,181,Unhealthy
2021-01-23 04:00:00,108.4,40,178,Unhealthy
2021-01-23 05:00:00,101.5,34,175,Unhealthy
2021-01-23 06:00:00,107.7,26,178,Unhealthy
2021-01-23 07:00:00,107.0,19,178,Unhealthy
2021-01-23 08:00:00,111.0,17,180,Unhealthy
2021-01-23 09:00:00,124.1,11,186,Unhealthy
2021-01-23 10:00:00,142.4,5,196,Unhealthy
2021-01-23 11:00:00,154.4,3,205,Very Unhealthy
2021-01-23 12:00:00,140.6,2,195,Unhealthy
2021-01-23 13:00:00,98.2,2,173,Unhealthy
2021-01-23 14:00:00,77.6,2,162,Unhealthy
2021-01-23 15:00:00,65.2,3,156,Unhealthy
2021-01-23 16:00:00,60.6,2,154,Unhealthy
2021-01-23 17:00:00,60.3,2,153,Unhealthy
2021-01-23 18:00:00,67.6,4,157,Unhealthy
2021-01-23 19:00:00,84.8,7,166,Unhealthy
2021-01-23 20:00:00,91.4,10,170,Unhealthy
2021-01-23 21:00:00,98.7,16,173,Unhealthy
2021-01-23 22:00:00,109.3,21,179,Unhealthy
2021-01-23 23:00:00,117.6,24,183,Unhealthy
2021-01-24 00:00:00,116.8,32,183,Unhealthy
2021-01-24 01:00:00,103.4,31,176,Unhealthy
2021-01-24 02:00:00,85.2,35,166,Unhealthy
2021-01-24 03:00:00,78.1,35,163,Unhealthy
2021-01-24 04:00:00,85.0,32,166,Unhealthy
2021-01-24 05:00:00,89.8,28,169,Unhealthy
2021-01-24 06:00:00,92.2,26,170,Unhealthy
2021-01-24 07:00:00,95.8,21,172,Unhealthy
2021-01-24 08:00:00,111.2,18,180,Unhealthy
2021-01-24 09:00:00,131.0,12,190,Unhealthy
2021-01-24 10:00:00,141.5,9,195,Unhealthy
2021-01-24 11:00:00,130.7,4,190,Unhealthy
2021-01-24 12:00:00,121.3,4,185,Unhealthy
2021-01-24 13:00:00,81.6,3,164,Unhealthy
2021-01-24 14:00:00,63.8,5,155,Unhealthy
2021-01-24 15:00:00,54.9,3,149,Unhealthy for Sensitive Groups
2021-01-24 16:00:00,49.4,4,135,Unhealthy for Sensitive Groups
2021-01-24 17:00:00,52.2,3,142,Unhealthy for Sensitive Groups
2021-01-24 18:00:00,59.6,3,153,Unhealthy
2021-01-24 19:00:00,68.3,2,158,Unhealthy
2021-01-24 20:00:00,85.1,8,166,Unhealthy
2021-01-24 21:00:00,98.0,12,173,Unhealthy
2021-01-24 22:00:00,102.0,17,175,Unhealthy
2021-01-24 23:00:00,108.5,24,178,Unhealthy
2021-01-25 00:00:00,100.2,31,174,Unhealthy
2021-01-25 01:00:00,103.6,39,176,Unhealthy
2021-01-25 02:00:00,92.3,41,170,Unhealthy
2021-01-25 03:00:00,87.1,44,167,Unhealthy
2021-01-25 04:00:00,93.0,35,170,Unhealthy
2021-01-25 05:00:00,90.6,31,169,Unhealthy
2021-01-25 06:00:00,84.4,26,166,Unhealthy
2021-01-25 07:00:00,91.6,20,170,Unhealthy
2021-01-25 08:00:00,99.4,14,174,Unhealthy
2021-01-25 09:00:00,109.0,13,179,Unhealthy
2021-01-25 10:00:00,119.5,12,184,Unhealthy
2021-01-25 11:00:00,116.2,8,182,Unhealthy
2021-01-25 12:00:00,101.0,3,174,Unhealthy
2021-01-25 13:00:00,90.4,2,169,Unhealthy
2021-01-25 14:00:00,72.1,2,160,Unhealthy
2021-01-25 15:00:00,72.1,2,160,Unhealthy
2021-01-25 16:00:00,54.0,1,147,Unhealthy for Sensitive Groups
2021-01-25 17:00:00,52.8,4,144,Unhealthy for Sensitive Groups
2021-01-25 18:00:00,54.5,5,148,Unhealthy for Sensitive Groups
2021-01-25 19:00:00,62.5,6,155,Unhealthy
2021-01-25 20:00:00,88.6,10,168,Unhealthy
2021-01-25 21:00:00,109.4,17,179,Unhealthy
2021-01-25 22:00:00,133.3,19,191,Unhealthy
2021-01-25 23:00:00,152.7,25,203,Very Unhealthy
2021-01-26 00:00:00,115.8,29,182,Unhealthy
2021-01-26 01:00:00,110.4,30,179,Unhealthy
2021-01-26 02:00:00,105.2,35,177,Unhealthy
2021-01-26 03:00:00,93.6,42,171,Unhealthy
2021-01-26 04:00:00,87.8,42,168,Unhealthy
2021-01-26 05:00:00,87.9,35,168,Unhealthy
2021-01-26 06:00:00,87.4,27,167,Unhealthy
2021-01-26 07:00:00,92.7,23,170,Unhealthy
2021-01-26 08:00:00,107.8,15,178,Unhealthy
2021-01-26 09:00:00,124.4,11,187,Unhealthy
2021-01-26 10:00:00,126.7,7,188,Unhealthy
2021-01-26 11:00:00,116.4,6,182,Unhealthy
2021-01-26 12:00:00,111.2,5,180,Unhealthy
2021-01-26 13:00:00,84.0,5,166,Unhealthy
2021-01-26 14:00:00,71.5,4,159,Unhealthy
2021-01-26 15:00:00,61.2,2,154,Unhealthy
2021-01-26 16:00:00,53.6,2,146,Unhealthy for Sensitive Groups
2021-01-26 17:00:00,49.3,3,135,Unhealthy for Sensitive Groups
2021-01-26 18:00:00,62.1,1,154,Unhealthy
2021-01-26 19:00:00,79.0,3,163,Unhealthy
2021-01-26 20:00:00,98.0,9,173,Unhealthy
2021-01-26 21:00:00,116.5,17,182,Unhealthy
2021-01-26 22:00:00,127.7,22,188,Unhealthy
2021-01-26 23:00:00,133.3,30,191,Unhealthy
2021-01-27 00:00:00,128.1,34,188,Unhealthy
2021-01-27 01:00:00,115.6,40,182,Unhealthy
2021-01-27 02:00:00,103.3,46,176,Unhealthy
2021-01-27 03:00:00,85.6,45,167,Unhealthy
2021-01-27 04:00:00,76.8,45,162,Unhealthy
2021-01-27 05:00:00,73.4,40,160,Unhealthy
2021-01-27 06:00:00,82.2,32,165,Unhealthy
2021-01-27 07:00:00,93.6,22,171,Unhealthy
2021-01-27 08:00:00,107.3,17,178,Unhealthy
2021-01-27 09:00:00,135.6,11,192,Unhealthy
2021-01-27 10:00:00,144.3,8,197,Unhealthy
2021-01-27 11:00:00,122.6,4,186,Unhealthy
2021-01-27 12:00:00,101.3,2,175,Unhealthy
2021-01-27 13:00:00,85.1,3,166,Unhealthy
2021-01-27 14:00:00,75.5,3,161,Unhealthy
2021-01-27 15:00:00,59.2,2,153,Unhealthy
2021-01-27 16:00:00,51.6,0,141,Unhealthy for Sensitive Groups
2021-01-27 17:00:00,50.3,3,137,Unhealthy for Sensitive Groups
2021-01-27 18:00:00,53.6,4,146,Unhealthy for Sensitive Groups
2021-01-27 19:00:00,64.3,5,156,Unhealthy
2021-01-27 20:00:00,84.1,11,166,Unhealthy
2021-01-27 21:00:00,97.0,17,172,Unhealthy
2021-01-27 22:00:00,114.0,24,181,Unhealthy
2021-01-27 23:00:00,125.0,32,187,Unhealthy
2021-01-28 00:00:00,116.5,40,182,Unhealthy
2021-01-28 01:00:00,112.2,44,180,Unhealthy
2021-01-28 02:00:00,105.6,50,177,Unhealthy
2021-01-28 03:00:00,93.8,50,171,Unhealthy
2021-01-28 04:00:00,78.4,49,163,Unhealthy
2021-01-28 05:00:00,75.2,42,161,Unhealthy
2021-01-28 06:00:00,85.6,32,167,Unhealthy
2021-01-28 07:00:00,79.3,20,163,Unhealthy
2021-01-28 08:00:00,97.6,16,173,Unhealthy
2021-01-28 09:00:00,121.3,11,185,Unhealthy
2021-01-28 10:00:00,133.1,6,191,Unhealthy
2021-01-28 11:00:00,120.5,3,185,Unhealthy
2021-01-28 12:00:00,114.7,3,182,Unhealthy
2021-01-28 13:00:00,94.3,3,171,Unhealthy
2021-01-28 14:00:00,77.6,3,162,Unhealthy
2021-01-28 15:00:00,64.3,2,156,Unhealthy
2021-01-28 16:00:00,53.1,4,144,Unhealthy for Sensitive Groups
2021-01-28 17:00:00,51.0,4,139,Unhealthy for Sensitive Groups
2021-01-28 18:00:00,55.5,4,151,Unhealthy
2021-01-28 19:00:00,71.7,6,159,Unhealthy
2021-01-28 20:00:00,104.8,12,176,Unhealthy
2021-01-28 21:00:00,131.4,17,190,Unhealthy
2021-01-28 22:00:00,163.7,25,214,Very Unhealthy
2021-01-28 23:00:00,160.8,31,211,Very Unhealthy
2021-01-29 00:00:00,125.9,36,187,Unhealthy
2021-01-29 01:00:00,104.9,36,177,Unhealthy
2021-01-29 02:00:00,87.9,36,168,Unhealthy
2021-01-29 03:00:00,84.4,35,166,Unhealthy
2021-01-29 04:00:00,86.2,33,167,Unhealthy
2021-01-29 05:00:00,87.1,30,167,Unhealthy
2021-01-29 06:00:00,112.5,26,180,Unhealthy
2021-01-29 07:00:00,111.7,21,180,Unhealthy
2021-01-29 08:00:00,147.9,17,199,Unhealthy
2021-01-29 09:00:00,155.9,13,206,Very Unhealthy
2021-01-29 10:00:00,144.9,9,197,Unhealthy
2021-01-29 11:00:00,128.4,7,189,Unhealthy
2021-01-29 12:00:00,95.7,6,172,Unhealthy
2021-01-29 13:00:00,66.3,7,157,Unhealthy
2021-01-29 14:00:00,46.1,5,127,Unhealthy for Sensitive Groups
2021-01-29 15:00:00,34.5,4,98,Moderate
2021-01-29 16:00:00,41.2,3,115,Unhealthy for Sensitive Groups
2021-01-29 17:00:00,44.6,5,123,Unhealthy for Sensitive Groups
2021-01-29 18:00:00,52.3,11,142,Unhealthy for Sensitive Groups
2021-01-29 19:00:00,58.6,17,153,Unhealthy
2021-01-29 20:00:00,75.8,26,161,Unhealthy
2021-01-29 21:00:00,92.9,31,170,Unhealthy
2021-01-29 22:00:00,98.9,34,173,Unhealthy
2021-01-29 23:00:00,88.4,37,168,Unhealthy
2021-01-30 00:00:00,79.2,42,163,Unhealthy
2021-01-30 01:00:00,79.1,43,163,Unhealthy
2021-01-30 02:00:00,83.5,40,165,Unhealthy
2021-01-30 03:00:00,84.7,38,166,Unhealthy
2021-01-30 04:00:00,76.3,35,162,Unhealthy
2021-01-30 05:00:00,72.4,31,160,Unhealthy
2021-01-30 06:00:00,75.6,27,161,Unhealthy
2021-01-30 07:00:00,81.7,22,165,Unhealthy
2021-01-30 08:00:00,108.5,18,178,Unhealthy
2021-01-30 09:00:00,129.8,12,189,Unhealthy
2021-01-30 10:00:00,127.4,9,188,Unhealthy
2021-01-30 11:00:00,104.2,6,176,Unhealthy
2021-01-30 12:00:00,69.0,5,158,Unhealthy
2021-01-30 13:00:00,53.0,5,144,Unhealthy for Sensitive Groups
2021-01-30 14:00:00,46.5,4,128,Unhealthy for Sensitive Groups
2021-01-30 15:00:00,46.7,3,129,Unhealthy for Sensitive Groups
2021-01-30 16:00:00,44.3,6,123,Unhealthy for Sensitive Groups
2021-01-30 17:00:00,45.1,6,125,Unhealthy for Sensitive Groups
2021-01-30 18:00:00,47.5,10,131,Unhealthy for Sensitive Groups
2021-01-30 19:00:00,53.2,15,145,Unhealthy for Sensitive Groups
2021-01-30 20:00:00,57.6,23,152,Unhealthy
2021-01-30 21:00:00,60.8,30,154,Unhealthy
2021-01-30 22:00:00,73.8,35,160,Unhealthy
2021-01-30 23:00:00,79.4,38,163,Unhealthy
2021-01-31 00:00:00,80.2,43,164,Unhealthy
2021-01-31 01:00:00,90.1,41,169,Unhealthy
2021-01-31 02:00:00,91.5,41,170,Unhealthy
2021-01-31 03:00:00,91.7,37,170,Unhealthy
2021-01-31 04:00:00,95.9,33,172,Unhealthy
2021-01-31 05:00:00,92.4,29,170,Unhealthy
2021-01-31 06:00:00,88.9,24,168,Unhealthy
2021-01-31 07:00:00,94.1,18,171,Unhealthy
2021-01-31 08:00:00,106.5,12,177,Unhealthy
2021-01-31 09:00:00,110.9,6,180,Unhealthy
2021-01-31 10:00:00,108.5,6,178,Unhealthy
2021-01-31 11:00:00,97.8,3,173,Unhealthy
2021-01-31 12:00:00,69.7,4,158,Unhealthy
2021-01-31 13:00:00,55.3,4,150,Unhealthy for Sensitive Groups
2021-01-31 14:00:00,49.1,5,134,Unhealthy for Sensitive Groups
2021-01-31 15:00:00,41.0,6,115,Unhealthy for Sensitive Groups
2021-01-31 16:00:00,40.0,7,112,Unhealthy for Sensitive Groups
2021-01-31 17:00:00,41.5,7,116,Unhealthy for Sensitive Groups
2021-01-31 18:00:00,45.7,12,126,Unhealthy for Sensitive Groups
2021-01-31 19:00:00,54.8,16,149,Unhealthy for Sensitive Groups
2021-01-31 20:00:00,64.9,21,156,Unhealthy
2021-01-31 21:00:00,78.9,27,163,Unhealthy
2021-01-31 22:00:00,89.4,33,169,Unhealthy
2021-01-31 23:00:00,93.7,37,171,Unhealthy
